id,gene_symbol,gene_name,entrez_gene_id,homologene_group_id
13832,Ezh1,enhancer of zeste homolog 1 (Drosophila),14055,20458
13833,Ezh2,enhancer of zeste homolog 2 (Drosophila),14056,37926
22107,Ezr,ezrin,22350,55740
13835,F10,coagulation factor X,14058,30976
73978,F11,coagulation factor XI,109821,86654
16229,F11r,F11 receptor,16456,14255
49986,F13a1,"coagulation factor XIII, A1 subunit",74145,20077
13837,F13b,"coagulation factor XIII, beta subunit",14060,1512
13838,F2,coagulation factor II,14061,426
13839,F2r,coagulation factor II (thrombin) receptor,14062,1510
13840,F2rl1,coagulation factor II (thrombin) receptor-like 1,14063,21087
13841,F2rl2,coagulation factor II (thrombin) receptor-like 2,14064,36151
13842,F2rl3,coagulation factor II (thrombin) receptor-like 3,14065,36148
13843,F3,coagulation factor III,14066,1511
150254,F430010L17Rik*,RIKEN cDNA F430010L17 gene (non-RefSeq),,
150255,F430115D03Rik*,RIKEN cDNA F430115D03 gene (non-RefSeq),,
150256,F430201E05Rik*,RIKEN cDNA F430201E05 gene (non-RefSeq),,
150258,F430209L04Rik*,RIKEN cDNA F430209L04 gene (non-RefSeq),,
150259,F430212H09Rik*,RIKEN cDNA F430212H09 gene (non-RefSeq),,
13844,F5,coagulation factor V,14067,104
150260,F530002G13Rik*,RIKEN cDNA F530002G13 gene (non-RefSeq),,
150261,F530007B04Rik*,RIKEN cDNA F530007B04 gene (non-RefSeq),,
150265,F530110H13Rik*,RIKEN cDNA F530110H13 gene (non-RefSeq),,
150266,F530204I15Rik*,RIKEN cDNA F530204I15 gene (non-RefSeq),,
150267,F530213H18Rik*,RIKEN cDNA F530213H18 gene (non-RefSeq),,
150268,F630006H17Rik*,RIKEN cDNA F630006H17 gene (non-RefSeq),,
150269,F630008L08Rik*,RIKEN cDNA F630008L08 gene (non-RefSeq),,
150270,F630015J07Rik*,RIKEN cDNA F630015J07 gene (non-RefSeq),,
150271,F630018C04Rik*,RIKEN cDNA F630018C04 gene (non-RefSeq),,
150272,F630018O14Rik*,RIKEN cDNA F630018O14 gene (non-RefSeq),,
150274,F630025H21Rik*,RIKEN cDNA F630025H21 gene (non-RefSeq),,
150275,F630028O10Rik*,RIKEN cDNA F630028O10 gene (non-RefSeq),,
129697,F630040K05Rik,RIKEN cDNA F630040K05 gene,433111,
150277,F630045J19Rik*,RIKEN cDNA F630045J19 gene (non-RefSeq),,
150279,F630049H13Rik*,RIKEN cDNA F630049H13 gene (non-RefSeq),,
150280,F630050F06Rik*,RIKEN cDNA F630050F06 gene (non-RefSeq),,
150281,F630102L10Rik*,RIKEN cDNA F630102L10 gene (non-RefSeq),,
107398,F630111L10Rik,RIKEN cDNA F630111L10 gene,320463,
150282,F630113I08Rik*,RIKEN cDNA F630113I08 gene (non-RefSeq),,
150284,F630119A15Rik*,RIKEN cDNA F630119A15 gene (non-RefSeq),,
150285,F630201J21Rik*,RIKEN cDNA F630201J21 gene (non-RefSeq),,
150287,F630306D02Rik*,RIKEN cDNA F630306D02 gene (non-RefSeq),,
13845,F7,coagulation factor VII,14068,7710
87404,F730011J02,hypothetical protein F730011J02,232336,
106461,F730015K02Rik,RIKEN cDNA F730015K02 gene,319526,
135756,F730035P03Rik,RIKEN cDNA F730035P03 gene,442845,
106981,F730043M19Rik,RIKEN cDNA F730043M19 gene,320046,
135742,F730046H10Rik,RIKEN cDNA F730046H10 gene,442831,
150290,F730049H03Rik*,RIKEN cDNA F730049H03 gene (non-RefSeq),,
150291,F730050M04Rik*,RIKEN cDNA F730050M04 gene (non-RefSeq),,
150292,F730117H04Rik*,RIKEN cDNA F730117H04 gene (non-RefSeq),,
150293,F730205C23Rik*,RIKEN cDNA F730205C23 gene (non-RefSeq),,
150294,F730209L11Rik*,RIKEN cDNA F730209L11 gene (non-RefSeq),,
150295,F730214C23Rik*,RIKEN cDNA F730214C23 gene (non-RefSeq),,
150296,F730219E24Rik*,RIKEN cDNA F730219E24 gene (non-RefSeq),,
150297,F730314M05Rik*,RIKEN cDNA F730314M05 gene (non-RefSeq),,
13846,F8,coagulation factor VIII,14069,49153
106990,F830001A07Rik,RIKEN cDNA F830001A07 gene,320055,
150298,F830001D05Rik*,RIKEN cDNA F830001D05 gene (non-RefSeq),,
150299,F830001M15Rik*,RIKEN cDNA F830001M15 gene (non-RefSeq),,
128511,F830002L21Rik,RIKEN cDNA F830002L21 gene,414125,
108842,F830003B07,hypothetical protein F830003B07,330157,
107159,F830004M19Rik,RIKEN cDNA F830004M19 gene,320224,
135727,F830005K03Rik,RIKEN cDNA F830005K03 gene,442816,
150301,F830006F03Rik*,RIKEN cDNA F830006F03 gene (non-RefSeq),,
150302,F830010A05Rik*,RIKEN cDNA F830010A05 gene (non-RefSeq),,
150303,F830010L01Rik*,RIKEN cDNA F830010L01 gene (non-RefSeq),,
150305,F830016C15Rik*,RIKEN cDNA F830016C15 gene (non-RefSeq),,
150306,F830017M08Rik*,RIKEN cDNA F830017M08 gene (non-RefSeq),,
150307,F830018J01Rik*,RIKEN cDNA F830018J01 gene (non-RefSeq),,
150308,F830022J16Rik*,RIKEN cDNA F830022J16 gene (non-RefSeq),,
135730,F830031D20Rik,RIKEN cDNA F830031D20 gene,442819,
86746,F830045P16Rik,RIKEN cDNA F830045P16 gene,228592,65324
150312,F830108O16Rik*,RIKEN cDNA F830108O16 gene (non-RefSeq),,
150313,F830110H03Rik*,RIKEN cDNA F830110H03 gene (non-RefSeq),,
150314,F830111B07Rik*,RIKEN cDNA F830111B07 gene (non-RefSeq),,
150316,F830115B05Rik*,RIKEN cDNA F830115B05 gene (non-RefSeq),,
150317,F830118D09Rik*,RIKEN cDNA F830118D09 gene (non-RefSeq),,
150318,F830201C10Rik*,RIKEN cDNA F830201C10 gene (non-RefSeq),,
150319,F830205C13Rik*,RIKEN cDNA F830205C13 gene (non-RefSeq),,
150320,F830205F14Rik*,RIKEN cDNA F830205F14 gene (non-RefSeq),,
150322,F830208N12Rik*,RIKEN cDNA F830208N12 gene (non-RefSeq),,
150323,F830209M14Rik*,RIKEN cDNA F830209M14 gene (non-RefSeq),,
150325,F830212C03Rik*,RIKEN cDNA F830212C03 gene (non-RefSeq),,
150326,F830212F20Rik*,RIKEN cDNA F830212F20 gene (non-RefSeq),,
150327,F830212M06Rik*,RIKEN cDNA F830212M06 gene (non-RefSeq),,
150328,F830215A15Rik*,RIKEN cDNA F830215A15 gene (non-RefSeq),,
150330,F830218M08Rik*,RIKEN cDNA F830218M08 gene (non-RefSeq),,
150331,F830218P16Rik*,RIKEN cDNA F830218P16 gene (non-RefSeq),,
150332,F830220E19Rik*,RIKEN cDNA F830220E19 gene (non-RefSeq),,
150333,F830221A01Rik*,RIKEN cDNA F830221A01 gene (non-RefSeq),,
150334,F830221E22Rik*,RIKEN cDNA F830221E22 gene (non-RefSeq),,
150335,F830222I21Rik*,RIKEN cDNA F830222I21 gene (non-RefSeq),,
150336,F830225E14Rik*,RIKEN cDNA F830225E14 gene (non-RefSeq),,
150337,F830305A12Rik*,RIKEN cDNA F830305A12 gene (non-RefSeq),,
13847,F8a,factor 8-associated gene A,14070,128298
13848,F9,coagulation factor IX,14071,106
150338,F930003F07Rik*,RIKEN cDNA F930003F07 gene (non-RefSeq),,
150339,F930007G17Rik*,RIKEN cDNA F930007G17 gene (non-RefSeq),,
150343,F930021L06Rik*,RIKEN cDNA F930021L06 gene (non-RefSeq),,
150344,F930037H19Rik*,RIKEN cDNA F930037H19 gene (non-RefSeq),,
150345,F930043J12Rik*,RIKEN cDNA F930043J12 gene (non-RefSeq),,
150346,F930045I16Rik*,RIKEN cDNA F930045I16 gene (non-RefSeq),,
150347,F930048A06Rik*,RIKEN cDNA F930048A06 gene (non-RefSeq),,
150350,F930106M21Rik*,RIKEN cDNA F930106M21 gene (non-RefSeq),,
150352,F930115I02Rik*,RIKEN cDNA F930115I02 gene (non-RefSeq),,
150353,F930119H24Rik*,RIKEN cDNA F930119H24 gene (non-RefSeq),,
109513,Fa2h,fatty acid 2-hydroxylase,338521,56284
13850,Faah,fatty acid amide hydrolase,14073,68184
13857,Fabp1,"fatty acid binding protein 1, liver",14080,1106
51338,Fabp12,fatty acid binding protein 12,75497,67746
13856,Fabp2,"fatty acid binding protein 2, intestinal",14079,107
13854,Fabp3,"fatty acid binding protein 3, muscle and heart",14077,68379
11557,Fabp4,"fatty acid binding protein 4, adipocyte",11770,36067
16365,Fabp5,"fatty acid binding protein 5, epidermal",16592,108238
15977,Fabp6,"fatty acid binding protein 6, ileal (gastrotropin)",16204,1108
11926,Fabp7,"fatty acid binding protein 7, brain",12140,37880
21643,Fabp9,"fatty acid binding protein 9, testis",21884,40776
13859,Fadd,Fas (TNFRSF6)-associated via death domain,14082,2836
52108,Fads1,fatty acid desaturase 1,76267,22753
35753,Fads2,fatty acid desaturase 2,56473,3149
37987,Fads3,fatty acid desaturase 3,60527,11025
108360,Fads6,"fatty acid desaturase domain family, member 6",328035,18646
13861,Faf1,Fas-associated factor 1,14084,5120
52418,Faf2,Fas associated factor family member 2,76577,8753
13862,Fah,fumarylacetoacetate hydrolase,14085,110
44478,Fahd1,fumarylacetoacetate hydrolase domain containing 1,68636,6774
43969,Fahd2a,fumarylacetoacetate hydrolase domain containing 2A,68126,9357
23626,Faim,Fas apoptotic inhibitory molecule,23873,8018
48234,Faim2,Fas apoptotic inhibitory molecule 2,72393,8192
45011,Faim3,Fas apoptotic inhibitory molecule 3,69169,48347
48962,Fam101a,"family with sequence similarity 101, member A",73121,18764
52407,Fam101b,"family with sequence similarity 101, member B",76566,18809
63122,Fam102a,"family with sequence similarity 102, member A",98952,51943
108744,Fam102b,"family with sequence similarity 102, member B",329739,46568
42991,Fam103a1,"family with sequence similarity 103, member A1",67148,12088
27825,Fam104a,"family with sequence similarity 104, member A",28081,13135
85911,Fam105a,"family with sequence similarity 105, member A",223433,41302
92564,Fam107a,"family with sequence similarity 107, member A",268709,48509
42383,Fam107b,"family with sequence similarity 107, member B",66540,75316
87300,Fam109a,"family with sequence similarity 109, member A",231717,16966
109387,Fam109b,"family with sequence similarity 109, member B",338368,18578
49688,Fam110a,"family with sequence similarity 110, member A",73847,12862
88937,Fam110b,"family with sequence similarity 110, member B",242297,17518
69108,Fam110c,"family with sequence similarity 110, member C",104943,75262
71538,Fam111a,"family with sequence similarity 111, member A",107373,49696
44145,Fam114a1,"family with sequence similarity 114, member A1",68303,12259
43569,Fam114a2,"family with sequence similarity 114, member A2",67726,10270
84816,Fam117a,"family with sequence similarity 117, member A",215512,12775
48591,Fam117b,"family with sequence similarity 117, member B",72750,18307
49066,Fam118a,"family with sequence similarity 118, member A",73225,9911
73388,Fam118b,"family with sequence similarity 118, member B",109229,11584
85327,Fam120a,"family with sequence similarity 120, member A",218236,8752
43387,Fam120b,"family with sequence similarity 120, member B",67544,13033
83866,Fam120c,"family with sequence similarity 120, member C",207375,9876
43877,Fam122a,"family with sequence similarity 122, member A",68034,75240
54595,Fam122b,"family with sequence similarity 122, member B",78755,12700
49707,Fam122c,"family with sequence similarity 122, member C",73866,87062
153662,Fam124a,"family with sequence similarity 124, member A",629059,86241
88814,Fam124b,"family with sequence similarity 124, member B",241128,65263
58850,Fam126a,"family with sequence similarity 126, member A",84652,57175
84512,Fam126b,"family with sequence similarity 126, member B",213056,18184
40556,Fam129a,"family with sequence similarity 129, member A",63913,62170
86641,Fam129b,"family with sequence similarity 129, member B",227737,11269
54248,Fam131a,"family with sequence similarity 131, member A",78408,82234
51997,Fam131b,"family with sequence similarity 131, member B",76156,8797
43232,Fam132a,"family with sequence similarity 132, member A",67389,12123
86561,Fam132b,"family with sequence similarity 132, member B",227358,87245
43995,Fam133b,"family with sequence similarity 133, member B",68152,85443
86546,Fam134a,"family with sequence similarity 134, member A",227298,11507
42113,Fam134b,"family with sequence similarity 134, member B",66270,10368
43841,Fam134c,"family with sequence similarity 134, member C",67998,23585
44030,Fam135a,"family with sequence similarity 135, member A",68187,32665
46204,Fam135b,"family with sequence similarity 135, member B",70363,66605
42331,Fam136a,"family with sequence similarity 136, member A",66488,41637
37472,Fam13a,"family with sequence similarity 13, member A",58909,8922
86236,Fam13b,"family with sequence similarity 13, member B",225358,9585
47562,Fam13c,"family with sequence similarity 13, member C",71721,11490
84404,Fam149a,"family with sequence similarity 149, member A",212326,27540
69593,Fam149b,"family with sequence similarity 149, member B",105428,67023
87053,Fam151a,"family with sequence simliarity 151, member A",230579,17143
49783,Fam151b,"family with sequence similarity 151, member B",73942,17853
51652,Fam154a,"family with sequence similarity 154, member A",75811,27548
108940,Fam154b,"family with sequence similarity 154, member B",330577,25135
92901,Fam155a,"family with sequence similarity 155, member A",270028,83472
53643,Fam159b,"family with sequence similarity 159, member B",77803,19019
86875,Fam160a1,"family with sequence similarity 160, member A1",229488,85149
50190,Fam160a2,"family with sequence similarity 160, member A2",74349,75329
86389,Fam160b1,"family with sequence similarity 160, member B1",226252,28133
88541,Fam160b2,"family with sequence similarity 160, member B2",239170,23379
49714,Fam161a,"family with sequence similarity 161, member A",73873,19131
85251,Fam161b,"family with sequence similarity 161, member B",217705,17581
46027,Fam162a,"family with sequence similarity 162, member A",70186,8656
53136,Fam162b,"family with sequence similarity 162, member B",77296,82459
108638,Fam163a,"family with sequence similarity 163, member A",329274,18306
73508,Fam163b,"family with sequence similarity 163, member B",109349,106097
108763,Fam166b,"family with sequence similarity 166, member B",329831,52229
85485,Fam167a,"family with sequence similarity 167, member A",219148,14243
87108,Fam167b,"family with sequence similarity 167, member B",230766,13085
106539,Fam168a,"family with sequence similarity 168, member A",319604,18702
84680,Fam168b,"family with sequence similarity 168, member B",214469,18390
107492,Fam169a,"family with sequence similarity 169, member A",320557,52656
130777,Fam169b,"family with sequence similarity 169, member B",434197,79038
86253,Fam170a,"family with sequence similarity 170, member A",225497,86702
69676,Fam170b,"family with sequence similarity 170, member B",105511,19055
92700,Fam171a1,"family with sequence similarity 171, member A1",269233,19521
85152,Fam171a2,"family with sequence similarity 171, member A2",217219,19144
88856,Fam171b,"family with sequence similarity 171, member B",241520,18462
44517,Fam172a,"family with sequence similarity 172, member A",68675,12933
84741,Fam173a,"family with sequence similarity 173, member A",214917,11398
43916,Fam173b,"family with sequence similarity 173, member B",68073,16780
43541,Fam174a,"family with sequence similarity 174, member A",67698,12175
46522,Fam175a,"family with sequence similarity 175, member A",70681,16376
73518,Fam175b,"family with sequence similarity 175, member B",109359,12970
49226,Fam177a,"family with sequence similarity 177, member A",73385,27852
86369,Fam178a,"family with sequence similarity 178, member A",226151,23077
120165,Fam178b,"family with sequence similarity 178, member B",381337,87288
107094,Fam179a,"family with sequence similarity 179, member A",320159,65315
108379,Fam179b,"family with sequence similarity 179, member B",328108,15025
83941,Fam180a,"family with sequence similarity 180, member A",208164,18283
37268,Fam181b,"family with sequence similarity 181, member B",58238,32504
51270,Fam183b,"family with sequence similarity 183, member B",75429,28543
51747,Fam184a,"family with sequence similarity 184, member A",75906,11600
37257,Fam184b,"family with sequence similarity 184, member B",58227,18933
108815,Fam185a,"family with sequence similarity 185, member A",330050,51828
120021,Fam186a,"family with sequence similarity 186, member A",380973,
42627,Fam187a,"family with sequence similarity 187, member A",66784,128440
52256,Fam187b,"family with sequence similarity 187, member B",76415,
42803,Fam188a,"family with sequence similarity 188, member A",66960,11478
108879,Fam188b,"family with sequence similarity 188, member B",330323,49991
64107,Fam188b2,"family with sequence similarity 188, member B2",100040293,
46479,Fam189a1,"family with sequence similarity 189, member A1",70638,77705
120110,Fam189a2,"family with sequence similarity 189, member A2",381217,3540
66291,Fam192a,"family with sequence similarity 192, member A",102122,11797
87194,Fam193a,"family with sequence similarity 193, member A",231128,2746
84423,Fam193b,"family with sequence similarity 193, member B",212483,130095
44084,Fam195a,"family with sequence similarity 195, member A",68241,12251
82824,Fam195b,"family with sequence similarity 195, member B",192173,19571
157950,Fam196a,"family with sequence similarity 196, member A",627214,85469
89320,Fam198a,"family with sequence similarity 198, member A",245050,18620
44501,Fam198b,"family with sequence similarity 198, member B",68659,9590
89426,Fam199x,"family with sequence similarity 199, X-linked",245622,17156
92475,Fam19a2,"family with sequence similarity 19, member A2",268354,18678
108740,Fam19a3,"family with sequence similarity 19, member A3",329731,18811
107636,Fam19a4,"family with sequence similarity 19, member A4",320701,18561
70179,Fam19a5,"family with sequence similarity 19, member A5",106014,22888
52380,Fam204a,"family with sequence similarity 204, member A",76539,41463
87015,Fam206a,"family with sequence similarity 206, member A",230234,56788
72866,Fam207a,"family with sequence similarity 207, member A",108707,14384
85418,Fam208a,"family with sequence similarity 208, member A",218850,9062
69368,Fam208b,"family with sequence similarity 208, member B",105203,26435
52267,Fam209,family with sequence similarity 209,76426,19218
83999,Fam20a,"family with sequence similarity 20, member A",208659,9719
84758,Fam20b,"family with sequence similarity 20, member B",215015,8909
56526,Fam20c,"family with sequence similarity 20, member C",80752,56879
27750,Fam21,family with sequence similarity 21,28006,41686
72813,Fam210a,"family with sequence similarity 210, member A",108654,34981
42860,Fam210b,"family with sequence similarity 210, member B",67017,32646
44019,Fam212a,"family with sequence similarity 212, member A",68176,19818
73209,Fam212b,"family with sequence similarity 212, member B",109050,10421
